customer_id,age,gender,marital_status,dependents,location,contract_type,payment_method,monthly_charges,tenure_months,phone_service,internet_service,streaming_service,customer_rating,number_of_complaints,late_payments,last_interaction_days,churn
CUST-1501,27,Male,Single,Yes,Lahore,Two Year,Bank Transfer,3217.22,36,No,No,No,4,3,1,24,0
CUST-1502,47,Female,Married,No,Lahore,Two Year,Credit Card,2889.53,15,No,Yes,No,5,4,6,49,0
CUST-1503,63,Female,Single,No,Peshawar,Month-to-Month,Credit Card,7210.62,62,Yes,Yes,No,2,2,2,288,1
CUST-1504,40,Female,Married,No,Peshawar,One Year,Credit Card,4225.43,3,No,Yes,Yes,3,4,7,331,0
CUST-1505,49,Male,Married,Yes,Lahore,Month-to-Month,Cash,5000.11,5,No,No,No,4,2,5,365,1
CUST-1506,34,Female,Married,Yes,Lahore,Two Year,Cash,1856.14,56,Yes,No,No,1,4,2,11,0
CUST-1507,67,Male,Married,Yes,Lahore,One Year,Cash,4557.07,31,Yes,No,Yes,1,1,7,188,0
CUST-1508,68,Male,Married,Yes,Peshawar,Month-to-Month,Cash,2559.86,35,No,Yes,No,3,0,10,68,0
CUST-1509,34,Male,Married,Yes,Lahore,Month-to-Month,Credit Card,5979.78,71,Yes,Yes,Yes,5,3,2,90,0
CUST-1510,31,Male,Single,No,Karachi,Month-to-Month,Bank Transfer,6743.96,70,Yes,No,Yes,5,0,8,110,1
CUST-1511,26,Male,Single,Yes,Peshawar,Two Year,Bank Transfer,5861.08,26,No,Yes,Yes,4,0,10,164,0
CUST-1512,57,Male,Single,Yes,Karachi,Month-to-Month,Cash,5976.83,1,Yes,Yes,Yes,4,1,2,206,0
CUST-1513,19,Female,Married,Yes,Islamabad,One Year,Bank Transfer,4343.56,7,No,No,No,5,0,0,32,0
CUST-1514,62,Male,Single,Yes,Peshawar,Month-to-Month,Bank Transfer,5840.89,36,No,No,Yes,4,0,1,327,0
CUST-1515,42,Female,Married,No,Islamabad,Two Year,Bank Transfer,3670.15,25,No,No,No,5,1,3,74,0
CUST-1516,56,Female,Married,Yes,Lahore,Month-to-Month,Cash,5386.17,59,Yes,Yes,No,3,2,10,251,0
CUST-1517,26,Male,Married,No,Lahore,One Year,Credit Card,2442.79,61,Yes,Yes,No,4,4,1,355,0
CUST-1518,39,Male,Single,No,Quetta,Month-to-Month,Credit Card,1023.18,29,No,Yes,No,5,5,3,21,1
CUST-1519,60,Male,Married,No,Lahore,One Year,Bank Transfer,3601.05,18,No,No,No,4,0,3,296,0
CUST-1520,63,Female,Married,Yes,Islamabad,Month-to-Month,Credit Card,3963.34,41,Yes,No,Yes,1,3,3,298,1
CUST-1521,21,Male,Single,No,Lahore,Month-to-Month,Credit Card,2423.05,19,No,Yes,No,1,1,0,328,0
CUST-1522,43,Female,Single,Yes,Peshawar,Month-to-Month,Cash,5957.82,4,Yes,No,Yes,2,0,8,302,0
CUST-1523,46,Male,Married,Yes,Lahore,One Year,Cash,1051.63,65,Yes,No,Yes,5,5,9,338,0
CUST-1524,62,Male,Married,Yes,Quetta,Month-to-Month,Bank Transfer,2170.61,41,Yes,Yes,Yes,2,2,10,73,1
CUST-1525,51,Female,Single,Yes,Lahore,One Year,Bank Transfer,6114.24,15,Yes,No,No,5,2,6,41,1
CUST-1526,40,Female,Single,Yes,Islamabad,Month-to-Month,Bank Transfer,3778.43,54,Yes,Yes,No,4,5,1,94,0
CUST-1527,54,Male,Single,No,Islamabad,Two Year,Cash,5789.63,64,Yes,No,No,5,3,2,132,0
CUST-1528,28,Female,Married,No,Lahore,Two Year,Credit Card,4756.14,72,No,Yes,No,1,0,7,99,0
CUST-1529,23,Female,Single,Yes,Islamabad,One Year,Cash,7630.35,15,No,No,Yes,4,3,6,53,1
CUST-1530,35,Female,Single,No,Islamabad,Month-to-Month,Cash,4983.47,50,Yes,Yes,No,1,2,3,229,0
CUST-1531,38,Female,Single,Yes,Quetta,Month-to-Month,Credit Card,611.52,22,Yes,No,No,4,2,3,128,0
CUST-1532,59,Female,Married,No,Peshawar,Month-to-Month,Credit Card,3146.58,18,No,No,Yes,5,4,8,212,0
CUST-1533,53,Male,Single,No,Quetta,Month-to-Month,Bank Transfer,1572.96,2,No,No,Yes,5,2,4,285,1
CUST-1534,58,Male,Single,No,Karachi,One Year,Credit Card,7434.75,36,No,No,Yes,1,1,10,279,0
CUST-1535,55,Female,Single,No,Quetta,One Year,Credit Card,1280.09,20,No,No,Yes,3,4,4,341,0
CUST-1536,51,Male,Single,No,Lahore,Two Year,Credit Card,3407.8,16,No,Yes,Yes,5,3,6,159,0
CUST-1537,34,Male,Single,Yes,Peshawar,Month-to-Month,Credit Card,2195.74,67,No,Yes,Yes,3,2,0,352,0
CUST-1538,54,Female,Married,Yes,Lahore,One Year,Bank Transfer,6850.41,30,No,Yes,Yes,4,5,2,233,0
CUST-1539,42,Male,Married,No,Karachi,Month-to-Month,Bank Transfer,2814.25,55,No,No,No,3,1,1,71,0
CUST-1540,55,Female,Married,Yes,Peshawar,One Year,Credit Card,7939.2,66,Yes,Yes,No,1,4,10,205,1
CUST-1541,29,Female,Single,No,Islamabad,Month-to-Month,Credit Card,789.62,26,No,No,Yes,2,1,9,189,1
CUST-1542,40,Male,Married,Yes,Quetta,Month-to-Month,Bank Transfer,1462.08,57,Yes,No,Yes,2,4,5,151,0
CUST-1543,70,Female,Married,No,Lahore,Month-to-Month,Bank Transfer,2184.79,69,No,Yes,No,1,4,10,8,0
CUST-1544,59,Female,Married,No,Karachi,One Year,Credit Card,6583.3,2,No,Yes,Yes,2,4,5,332,1
CUST-1545,39,Female,Single,No,Islamabad,Two Year,Cash,7088.88,56,No,No,Yes,1,5,9,100,1
CUST-1546,38,Female,Single,Yes,Quetta,Month-to-Month,Bank Transfer,1035.89,62,No,No,Yes,5,3,0,16,0
CUST-1547,44,Female,Married,Yes,Islamabad,Month-to-Month,Bank Transfer,743.45,34,No,Yes,Yes,3,4,5,154,0
CUST-1548,48,Male,Married,No,Quetta,Month-to-Month,Bank Transfer,6084.18,56,Yes,Yes,Yes,2,4,9,157,1
CUST-1549,23,Male,Single,No,Peshawar,One Year,Credit Card,1500.14,55,No,No,No,5,1,1,93,0
CUST-1550,44,Female,Single,Yes,Islamabad,Month-to-Month,Credit Card,1497.49,20,Yes,No,Yes,2,4,10,262,0
CUST-1551,57,Female,Married,Yes,Islamabad,One Year,Bank Transfer,667.75,50,Yes,Yes,Yes,4,3,3,37,0
CUST-1552,51,Male,Single,Yes,Islamabad,Two Year,Credit Card,873.56,25,No,No,Yes,1,5,5,161,0
CUST-1553,29,Female,Married,Yes,Peshawar,Two Year,Credit Card,2477.57,25,Yes,No,No,1,5,2,351,0
CUST-1554,62,Male,Single,Yes,Karachi,Month-to-Month,Bank Transfer,987.54,53,No,Yes,No,5,1,2,174,0
CUST-1555,70,Female,Married,No,Quetta,Two Year,Credit Card,3266.59,14,No,Yes,Yes,4,4,2,317,0
CUST-1556,24,Female,Married,Yes,Islamabad,One Year,Cash,6745.81,60,No,No,Yes,3,1,3,18,0
CUST-1557,27,Female,Single,No,Peshawar,Month-to-Month,Credit Card,2947.4,43,Yes,No,Yes,4,5,8,351,1
CUST-1558,62,Female,Married,No,Karachi,One Year,Credit Card,5958.76,62,No,Yes,Yes,4,3,3,16,0
CUST-1559,34,Female,Married,Yes,Quetta,Two Year,Bank Transfer,1204.32,69,Yes,No,No,3,1,3,360,0
CUST-1560,43,Female,Married,Yes,Peshawar,Month-to-Month,Bank Transfer,5445.31,63,No,Yes,No,3,3,3,270,0
CUST-1561,38,Female,Single,No,Quetta,Month-to-Month,Cash,2875.6,2,No,No,Yes,4,2,6,359,0
CUST-1562,45,Male,Single,Yes,Islamabad,Month-to-Month,Credit Card,6123.15,54,Yes,Yes,Yes,2,4,4,68,1
CUST-1563,63,Male,Single,No,Karachi,One Year,Cash,1521.89,16,Yes,No,No,2,3,1,30,0
CUST-1564,19,Male,Married,Yes,Peshawar,Month-to-Month,Cash,7234.13,55,Yes,No,No,4,4,6,316,1
CUST-1565,60,Female,Single,Yes,Karachi,Two Year,Bank Transfer,2319.33,43,Yes,No,Yes,2,3,2,309,0
CUST-1566,18,Female,Married,Yes,Islamabad,One Year,Credit Card,3148.53,61,Yes,Yes,Yes,3,0,10,225,0
CUST-1567,68,Female,Married,No,Karachi,One Year,Bank Transfer,7626.36,38,Yes,Yes,Yes,3,0,0,164,0
CUST-1568,70,Female,Single,Yes,Karachi,Month-to-Month,Cash,4838.62,45,No,Yes,No,2,0,8,320,0
CUST-1569,53,Female,Single,No,Lahore,One Year,Cash,3243.29,51,Yes,No,No,3,3,4,14,0
CUST-1570,68,Female,Married,Yes,Karachi,Month-to-Month,Bank Transfer,7622.02,42,No,No,No,1,5,9,279,1
CUST-1571,43,Female,Married,No,Quetta,Month-to-Month,Bank Transfer,2968.08,24,No,Yes,No,3,5,0,156,0
CUST-1572,46,Male,Single,Yes,Peshawar,One Year,Bank Transfer,1211.53,30,No,Yes,Yes,4,4,10,122,0
CUST-1573,38,Female,Single,No,Lahore,Month-to-Month,Bank Transfer,7976.37,37,No,No,No,5,0,0,263,0
CUST-1574,28,Male,Single,No,Peshawar,One Year,Bank Transfer,2508.84,53,No,No,No,2,4,0,170,0
CUST-1575,57,Male,Married,No,Peshawar,Month-to-Month,Cash,6884.43,63,Yes,No,No,2,3,8,10,1
CUST-1576,28,Female,Married,No,Islamabad,Month-to-Month,Bank Transfer,1741.56,11,No,No,Yes,3,4,7,172,0
CUST-1577,53,Female,Married,No,Islamabad,Month-to-Month,Credit Card,5985.15,23,No,Yes,No,3,4,10,358,1
CUST-1578,66,Male,Married,No,Lahore,Two Year,Cash,4433.37,50,No,Yes,No,5,0,5,13,0
CUST-1579,56,Male,Married,Yes,Islamabad,One Year,Cash,7856.8,55,Yes,No,No,5,5,9,213,0
CUST-1580,57,Female,Single,No,Islamabad,One Year,Credit Card,4646.23,55,Yes,No,Yes,4,1,5,161,0
CUST-1581,52,Female,Single,No,Islamabad,Month-to-Month,Credit Card,687.61,4,Yes,No,No,1,2,5,232,0
CUST-1582,51,Male,Married,No,Peshawar,Month-to-Month,Cash,5029.08,54,Yes,Yes,Yes,4,3,3,160,0
CUST-1583,64,Female,Married,Yes,Lahore,Two Year,Bank Transfer,1589.87,61,No,Yes,Yes,2,3,4,127,0
CUST-1584,41,Female,Single,Yes,Peshawar,Month-to-Month,Cash,6489.06,5,Yes,No,No,3,3,9,48,1
CUST-1585,39,Female,Single,Yes,Quetta,Month-to-Month,Cash,6924.26,18,No,No,Yes,4,2,2,261,0
CUST-1586,22,Male,Single,No,Peshawar,One Year,Credit Card,4115.7,44,Yes,No,No,3,1,2,61,0
CUST-1587,50,Male,Single,Yes,Quetta,Month-to-Month,Cash,6374.16,31,Yes,No,Yes,3,5,9,122,1
CUST-1588,53,Male,Married,Yes,Karachi,Two Year,Bank Transfer,1588.33,21,Yes,No,Yes,4,4,6,90,0
CUST-1589,64,Female,Single,No,Karachi,One Year,Credit Card,4190.59,47,Yes,No,No,4,5,4,359,0
CUST-1590,37,Female,Married,No,Quetta,Month-to-Month,Cash,3454.58,30,No,Yes,No,5,3,7,255,0
CUST-1591,36,Male,Single,Yes,Quetta,Month-to-Month,Cash,5084.88,55,Yes,Yes,Yes,1,4,4,90,0
CUST-1592,52,Male,Single,No,Peshawar,Month-to-Month,Bank Transfer,833.58,68,No,Yes,Yes,5,0,3,3,0
CUST-1593,69,Male,Single,No,Quetta,Two Year,Cash,6140.92,69,No,No,Yes,1,5,2,280,0
CUST-1594,60,Female,Married,No,Lahore,One Year,Cash,1093.47,41,No,No,Yes,4,0,1,117,0
CUST-1595,34,Male,Married,No,Karachi,Month-to-Month,Cash,5423.54,45,No,No,No,1,0,2,98,0
CUST-1596,62,Male,Single,Yes,Karachi,Month-to-Month,Cash,638.43,30,No,Yes,Yes,2,5,6,162,0
CUST-1597,60,Female,Married,No,Quetta,One Year,Bank Transfer,6739.16,45,No,No,Yes,5,3,7,340,0
CUST-1598,51,Female,Married,Yes,Islamabad,One Year,Cash,1810.25,45,No,Yes,No,5,2,4,298,1
CUST-1599,26,Female,Single,Yes,Islamabad,Month-to-Month,Cash,4366.23,45,Yes,No,Yes,5,3,10,297,0
CUST-1600,43,Male,Single,Yes,Quetta,Month-to-Month,Cash,2461.2,55,No,No,No,3,0,0,82,0
CUST-1601,19,Female,Married,Yes,Lahore,Month-to-Month,Credit Card,5919.85,59,Yes,No,No,3,0,2,358,0
CUST-1602,70,Female,Married,No,Islamabad,One Year,Bank Transfer,2910.13,5,Yes,Yes,No,4,3,3,148,0
CUST-1603,26,Male,Married,No,Quetta,Two Year,Credit Card,5934.57,32,No,Yes,Yes,4,2,9,6,1
CUST-1604,26,Female,Single,No,Lahore,Month-to-Month,Credit Card,2636.53,6,No,Yes,No,3,2,3,185,0
CUST-1605,57,Male,Single,Yes,Lahore,One Year,Bank Transfer,6143.55,26,Yes,No,No,5,4,0,252,1
CUST-1606,34,Male,Married,Yes,Peshawar,Month-to-Month,Credit Card,729.54,37,Yes,Yes,No,3,1,9,25,0
CUST-1607,18,Female,Single,Yes,Lahore,Month-to-Month,Credit Card,2624.84,13,No,No,Yes,1,0,8,41,1
CUST-1608,42,Female,Single,No,Islamabad,Month-to-Month,Credit Card,4239.75,69,No,No,Yes,5,2,9,169,0
CUST-1609,60,Female,Married,Yes,Islamabad,Two Year,Bank Transfer,837.95,25,Yes,Yes,Yes,3,5,3,3,0
CUST-1610,57,Female,Married,No,Quetta,Month-to-Month,Cash,1895.26,13,Yes,Yes,Yes,4,0,1,364,1
CUST-1611,59,Female,Single,No,Quetta,One Year,Bank Transfer,7509.03,20,No,No,No,3,1,8,171,0
CUST-1612,42,Female,Single,No,Lahore,Month-to-Month,Bank Transfer,7826.26,72,Yes,No,No,2,5,3,57,1
CUST-1613,56,Male,Married,No,Karachi,Month-to-Month,Bank Transfer,6048.12,60,Yes,No,No,3,0,3,83,0
CUST-1614,52,Male,Single,Yes,Peshawar,Month-to-Month,Credit Card,2391.5,21,No,No,Yes,5,2,10,330,0
CUST-1615,20,Female,Single,No,Karachi,One Year,Cash,2453.88,61,Yes,Yes,No,3,4,5,179,1
CUST-1616,67,Male,Married,Yes,Lahore,Month-to-Month,Bank Transfer,5343.43,26,No,Yes,Yes,4,3,7,133,0
CUST-1617,54,Female,Married,No,Lahore,One Year,Bank Transfer,1382.0,54,No,Yes,Yes,1,5,4,86,0
CUST-1618,61,Male,Single,Yes,Karachi,Month-to-Month,Cash,7612.32,42,No,No,Yes,2,3,7,353,1
CUST-1619,61,Male,Single,Yes,Peshawar,Month-to-Month,Cash,2186.1,11,Yes,No,No,5,2,0,271,0
CUST-1620,68,Male,Single,No,Karachi,Month-to-Month,Cash,7997.27,37,No,No,No,4,2,3,344,0
CUST-1621,47,Female,Married,No,Quetta,Month-to-Month,Credit Card,4218.0,11,Yes,Yes,Yes,2,5,0,94,1
CUST-1622,55,Male,Single,No,Islamabad,Month-to-Month,Cash,6285.72,27,No,No,No,3,1,2,356,0
CUST-1623,51,Female,Single,Yes,Quetta,Month-to-Month,Credit Card,516.38,34,No,No,Yes,2,5,10,250,1
CUST-1624,29,Male,Married,No,Islamabad,One Year,Bank Transfer,7165.6,38,Yes,Yes,No,1,0,6,295,1
CUST-1625,36,Male,Married,No,Lahore,One Year,Credit Card,2525.02,61,Yes,Yes,Yes,2,1,0,198,0
CUST-1626,54,Male,Single,Yes,Peshawar,Month-to-Month,Cash,5509.53,53,Yes,No,Yes,2,3,4,79,0
CUST-1627,61,Male,Married,No,Karachi,Month-to-Month,Credit Card,6547.66,65,No,Yes,Yes,3,0,0,166,0
CUST-1628,66,Male,Married,Yes,Peshawar,Month-to-Month,Cash,1731.11,3,Yes,No,No,3,1,5,39,1
CUST-1629,34,Female,Single,No,Karachi,Month-to-Month,Credit Card,3818.82,67,No,Yes,No,5,3,8,308,0
CUST-1630,27,Female,Married,Yes,Quetta,Month-to-Month,Bank Transfer,4203.77,28,Yes,No,No,3,0,2,214,0
CUST-1631,66,Male,Married,Yes,Quetta,Two Year,Credit Card,2840.9,14,No,Yes,No,2,4,10,131,0
CUST-1632,64,Male,Single,No,Karachi,Month-to-Month,Bank Transfer,4113.17,52,No,Yes,No,1,5,10,157,1
CUST-1633,29,Male,Married,Yes,Peshawar,Month-to-Month,Cash,2881.59,30,No,Yes,Yes,3,5,5,159,0
CUST-1634,33,Male,Single,No,Karachi,Month-to-Month,Bank Transfer,3205.61,58,No,Yes,No,5,5,3,322,0
CUST-1635,41,Female,Single,No,Lahore,Month-to-Month,Cash,5519.98,54,Yes,No,Yes,5,4,5,227,0
CUST-1636,36,Male,Married,Yes,Quetta,One Year,Cash,5244.45,69,Yes,No,No,2,1,1,45,0
CUST-1637,25,Female,Married,No,Lahore,Month-to-Month,Bank Transfer,2241.99,15,No,Yes,No,3,2,3,201,1
CUST-1638,48,Male,Married,Yes,Quetta,Month-to-Month,Bank Transfer,7231.12,38,No,No,No,3,0,6,22,0
CUST-1639,38,Female,Single,Yes,Quetta,One Year,Credit Card,6970.91,14,Yes,Yes,Yes,5,1,10,339,1
CUST-1640,34,Male,Married,Yes,Islamabad,Month-to-Month,Credit Card,4318.12,57,Yes,Yes,No,3,2,5,242,0
CUST-1641,40,Male,Single,Yes,Lahore,One Year,Bank Transfer,3749.38,59,Yes,No,Yes,2,5,8,229,0
CUST-1642,54,Female,Married,Yes,Lahore,One Year,Bank Transfer,3326.42,8,Yes,No,No,1,5,10,238,0
CUST-1643,33,Male,Married,Yes,Islamabad,Month-to-Month,Bank Transfer,5804.51,72,Yes,No,Yes,2,5,6,149,0
CUST-1644,23,Male,Married,Yes,Peshawar,One Year,Bank Transfer,5537.5,19,Yes,No,Yes,3,2,0,273,0
CUST-1645,25,Male,Single,Yes,Lahore,Month-to-Month,Cash,1971.35,32,No,No,Yes,2,0,5,67,1
CUST-1646,42,Female,Married,No,Karachi,One Year,Bank Transfer,5535.94,29,Yes,No,Yes,4,0,10,7,0
CUST-1647,35,Male,Married,No,Islamabad,Month-to-Month,Bank Transfer,2393.23,41,Yes,No,No,4,2,2,233,0
CUST-1648,42,Male,Single,Yes,Lahore,Month-to-Month,Bank Transfer,639.19,45,No,Yes,No,3,3,7,357,1
CUST-1649,29,Female,Single,No,Peshawar,One Year,Bank Transfer,5744.07,13,Yes,No,Yes,3,5,0,292,1
CUST-1650,32,Female,Married,No,Lahore,Two Year,Cash,5335.95,27,Yes,Yes,No,1,1,9,256,0
CUST-1651,43,Female,Married,No,Quetta,Two Year,Credit Card,3581.07,19,Yes,No,Yes,2,0,1,67,0
CUST-1652,58,Male,Married,No,Karachi,One Year,Credit Card,4442.65,26,No,No,No,1,2,2,250,0
CUST-1653,62,Male,Single,No,Islamabad,Month-to-Month,Credit Card,7603.77,53,Yes,Yes,No,3,3,2,77,0
CUST-1654,43,Male,Single,No,Quetta,Month-to-Month,Credit Card,4964.0,51,No,Yes,No,3,4,6,87,0
CUST-1655,64,Female,Single,Yes,Peshawar,Month-to-Month,Credit Card,5434.13,37,Yes,Yes,Yes,5,2,7,252,0
CUST-1656,49,Male,Single,No,Quetta,Month-to-Month,Cash,979.33,9,No,Yes,No,1,3,8,222,1
CUST-1657,27,Male,Married,No,Quetta,Month-to-Month,Credit Card,1744.96,52,Yes,No,Yes,3,4,6,72,0
CUST-1658,33,Female,Single,No,Peshawar,Two Year,Cash,2757.14,54,Yes,No,No,4,3,7,202,1
CUST-1659,24,Female,Single,No,Quetta,Month-to-Month,Cash,4545.34,3,Yes,Yes,Yes,5,0,10,59,1
CUST-1660,34,Female,Single,Yes,Islamabad,Month-to-Month,Credit Card,6324.43,69,No,Yes,No,2,2,5,276,0
CUST-1661,40,Female,Married,Yes,Lahore,Month-to-Month,Credit Card,2909.31,8,Yes,No,Yes,5,4,1,221,1
CUST-1662,43,Female,Married,Yes,Quetta,Two Year,Credit Card,3172.87,14,Yes,No,Yes,2,3,0,157,0
CUST-1663,38,Male,Single,Yes,Islamabad,One Year,Bank Transfer,2421.13,3,No,Yes,Yes,4,4,2,181,0
CUST-1664,39,Female,Single,No,Lahore,One Year,Cash,2409.57,24,No,No,No,2,1,8,213,0
CUST-1665,24,Male,Married,Yes,Lahore,Month-to-Month,Credit Card,7616.48,13,No,No,Yes,1,2,6,129,1
CUST-1666,31,Male,Married,Yes,Quetta,Two Year,Bank Transfer,5265.93,43,Yes,Yes,No,2,0,1,243,0
CUST-1667,32,Female,Married,Yes,Islamabad,Month-to-Month,Cash,1669.26,29,No,Yes,Yes,2,4,0,172,0
CUST-1668,70,Female,Married,Yes,Quetta,Two Year,Bank Transfer,5916.86,72,Yes,Yes,Yes,5,5,1,365,0
CUST-1669,24,Female,Married,No,Peshawar,One Year,Bank Transfer,5915.16,51,No,Yes,Yes,4,3,2,270,0
CUST-1670,26,Male,Married,Yes,Lahore,Month-to-Month,Credit Card,5498.53,42,No,No,No,2,5,5,163,0
CUST-1671,68,Female,Married,No,Quetta,Month-to-Month,Cash,1510.4,31,Yes,Yes,No,1,4,8,24,0
CUST-1672,65,Female,Married,Yes,Lahore,One Year,Bank Transfer,3559.94,63,Yes,No,No,5,5,7,193,0
CUST-1673,25,Female,Single,No,Islamabad,Month-to-Month,Cash,1300.67,26,Yes,No,No,4,3,9,294,0
CUST-1674,67,Female,Single,No,Karachi,Two Year,Credit Card,6624.65,18,Yes,No,No,4,4,8,129,0
CUST-1675,40,Female,Single,Yes,Quetta,Month-to-Month,Cash,5413.79,57,No,No,No,3,0,10,41,0
CUST-1676,46,Male,Single,Yes,Quetta,Month-to-Month,Bank Transfer,4304.03,7,No,Yes,No,1,0,10,31,0
CUST-1677,35,Male,Single,Yes,Lahore,Month-to-Month,Bank Transfer,3072.62,48,No,No,Yes,5,2,7,36,0
CUST-1678,48,Male,Single,Yes,Islamabad,Month-to-Month,Cash,1881.87,60,Yes,Yes,Yes,5,0,6,361,0
CUST-1679,47,Female,Married,No,Peshawar,Month-to-Month,Bank Transfer,1298.36,33,Yes,No,No,1,4,5,253,0
CUST-1680,69,Female,Married,No,Islamabad,Month-to-Month,Bank Transfer,7769.3,3,No,Yes,No,4,4,7,365,1
CUST-1681,56,Female,Single,Yes,Quetta,One Year,Bank Transfer,1997.36,4,No,No,No,2,0,5,215,1
CUST-1682,52,Male,Single,Yes,Peshawar,Month-to-Month,Credit Card,949.06,4,Yes,No,No,1,1,1,287,1
CUST-1683,35,Female,Married,No,Islamabad,Two Year,Credit Card,7712.5,42,No,Yes,No,5,4,8,256,0
CUST-1684,59,Female,Married,Yes,Karachi,One Year,Bank Transfer,4617.14,9,No,Yes,Yes,1,2,8,186,0
CUST-1685,56,Female,Married,No,Lahore,Two Year,Cash,6474.93,51,No,Yes,No,4,1,2,61,0
CUST-1686,34,Male,Single,Yes,Islamabad,Month-to-Month,Credit Card,828.24,17,Yes,Yes,No,3,0,8,262,0
CUST-1687,31,Female,Married,No,Islamabad,Month-to-Month,Cash,4752.09,17,No,No,No,3,3,1,276,0
CUST-1688,48,Male,Single,No,Karachi,Month-to-Month,Bank Transfer,3486.57,20,Yes,No,Yes,2,4,2,111,0
CUST-1689,41,Female,Single,No,Quetta,One Year,Bank Transfer,6289.73,14,No,No,Yes,2,3,5,317,1
CUST-1690,52,Male,Married,No,Lahore,Two Year,Cash,788.19,22,Yes,No,Yes,4,5,3,141,1
CUST-1691,61,Male,Married,No,Islamabad,Month-to-Month,Credit Card,3512.68,52,No,No,Yes,2,2,7,233,0
CUST-1692,62,Male,Single,Yes,Peshawar,Month-to-Month,Cash,6493.05,27,No,Yes,No,3,1,0,23,1
CUST-1693,51,Female,Married,No,Islamabad,Two Year,Cash,4420.23,43,No,Yes,Yes,4,3,5,79,0
CUST-1694,20,Female,Married,Yes,Lahore,Month-to-Month,Bank Transfer,4625.29,3,Yes,No,Yes,4,2,1,31,0
CUST-1695,54,Male,Single,No,Islamabad,One Year,Credit Card,1228.74,8,No,Yes,Yes,4,3,5,4,0
CUST-1696,60,Male,Married,No,Karachi,One Year,Cash,1492.48,10,No,No,Yes,1,3,0,118,0
CUST-1697,57,Female,Single,Yes,Islamabad,Two Year,Credit Card,5577.5,29,Yes,No,Yes,2,2,1,66,1
CUST-1698,43,Female,Single,Yes,Islamabad,Month-to-Month,Bank Transfer,5562.85,40,Yes,Yes,No,5,4,8,287,0
CUST-1699,40,Male,Married,Yes,Peshawar,Month-to-Month,Credit Card,7843.28,65,No,No,Yes,3,3,5,176,1
CUST-1700,61,Female,Single,Yes,Karachi,One Year,Bank Transfer,5839.65,21,No,Yes,Yes,2,2,7,123,0
CUST-1701,56,Female,Single,No,Karachi,Two Year,Credit Card,4199.33,24,No,No,Yes,3,3,6,231,0
CUST-1702,32,Female,Married,Yes,Islamabad,Month-to-Month,Cash,6929.96,60,No,Yes,No,2,4,8,43,1
CUST-1703,66,Female,Married,No,Peshawar,Month-to-Month,Bank Transfer,1283.55,26,No,No,No,5,2,8,4,0
CUST-1704,21,Male,Married,Yes,Islamabad,One Year,Cash,3869.72,9,Yes,No,No,3,3,10,190,0
CUST-1705,46,Female,Single,Yes,Islamabad,Two Year,Bank Transfer,2653.32,20,No,Yes,No,5,0,3,304,0
CUST-1706,39,Female,Single,No,Lahore,Two Year,Credit Card,1284.78,56,Yes,No,No,3,4,6,250,0
CUST-1707,42,Male,Married,No,Lahore,Two Year,Credit Card,6226.27,36,Yes,No,No,1,3,4,144,0
CUST-1708,30,Male,Single,Yes,Peshawar,Month-to-Month,Bank Transfer,4330.94,36,No,Yes,No,1,1,6,345,0
CUST-1709,35,Female,Married,No,Quetta,Month-to-Month,Bank Transfer,4675.77,22,Yes,Yes,No,3,2,3,333,0
CUST-1710,50,Female,Married,No,Lahore,One Year,Bank Transfer,3584.41,1,No,Yes,Yes,3,3,9,158,1
CUST-1711,33,Female,Single,No,Quetta,Two Year,Credit Card,3952.53,69,Yes,No,Yes,5,4,10,65,0
CUST-1712,62,Female,Married,No,Karachi,Month-to-Month,Bank Transfer,1370.13,37,Yes,Yes,No,4,4,10,325,0
CUST-1713,59,Male,Single,No,Lahore,Month-to-Month,Bank Transfer,5546.88,72,No,Yes,Yes,3,1,0,270,1
CUST-1714,61,Male,Single,No,Lahore,One Year,Cash,3743.36,13,No,Yes,No,2,1,3,75,1
CUST-1715,19,Male,Married,No,Peshawar,Month-to-Month,Bank Transfer,6625.76,43,Yes,No,Yes,2,5,9,29,1
CUST-1716,52,Female,Single,No,Quetta,Month-to-Month,Cash,1972.15,37,No,Yes,Yes,2,5,2,335,0
CUST-1717,59,Female,Married,Yes,Lahore,One Year,Cash,2037.91,25,No,No,No,1,3,8,238,0
CUST-1718,51,Female,Single,No,Lahore,One Year,Cash,5343.2,21,Yes,No,Yes,5,0,4,153,1
CUST-1719,47,Female,Single,Yes,Peshawar,One Year,Credit Card,6845.03,41,Yes,Yes,No,1,4,3,94,1
CUST-1720,30,Male,Single,No,Peshawar,Month-to-Month,Cash,4041.48,42,Yes,No,No,2,0,7,237,1
CUST-1721,30,Male,Married,No,Quetta,One Year,Bank Transfer,5952.15,42,No,No,Yes,3,0,4,322,0
CUST-1722,35,Female,Single,No,Karachi,One Year,Credit Card,7994.97,2,No,No,No,2,3,2,115,0
CUST-1723,49,Male,Married,No,Karachi,One Year,Credit Card,7926.99,68,No,No,Yes,3,2,1,296,0
CUST-1724,49,Female,Single,Yes,Islamabad,One Year,Credit Card,6082.53,8,Yes,No,Yes,5,2,7,219,1
CUST-1725,52,Female,Single,Yes,Lahore,Month-to-Month,Credit Card,6046.9,61,No,Yes,No,4,2,1,246,0
